0.02910	0.27899
0.02920	0.24869
0.02930	0.21814
0.02940	0.18738
0.02950	0.15643
0.02960	0.12533
0.02970	0.09411
0.02980	0.06279
0.02990	0.03141
0.03000	0.00000
0.03010	-0.03141
0.03020	-0.06279
0.03030	-0.09411
0.03040	-0.12533
0.03050	-0.15643
0.03060	-0.18738
0.03070	-0.21814
0.03080	-0.24869
0.03090	-0.27899
0.03100	-0.30902
0.03110	-0.33874
0.03120	-0.36812
0.03130	-0.39715
0.03140	-0.42578
0.03150	-0.45399
0.03160	-0.48175
0.03170	-0.50904
0.03180	-0.53583
0.03190	-0.56208
0.03200	-0.58779
0.03210	-0.61291
0.03220	-0.63742
0.03230	-0.66131
0.03240	-0.68455
0.03250	-0.70711
0.03260	-0.72897
0.03270	-0.75011
0.03280	-0.77051
0.03290	-0.79016
0.03300	-0.80902
0.03310	-0.82708
0.03320	-0.84433
0.03330	-0.86074
0.03340	-0.87631
0.03350	-0.89101
0.03360	-0.90483
0.03370	-0.91775
0.03380	-0.92978
0.03390	-0.94088
0.03400	-0.95106
0.03410	-0.96029
0.03420	-0.96858
0.03430	-0.97592
0.03440	-0.98229
0.03450	-0.98769
0.03460	-0.99211
0.03470	-0.99556
0.03480	-0.99803
0.03490	-0.99951
0.03500	-1.00000
0.03510	-0.99951
0.03520	-0.99803
0.03530	-0.99556
0.03540	-0.99211
0.03550	-0.98769
0.03560	-0.98229
0.03570	-0.97592
0.03580	-0.96858
0.03590	-0.96029
0.03600	-0.95106
0.03610	-0.94088
0.03620	-0.92978
0.03630	-0.91775
0.03640	-0.90483
0.03650	-0.89101
0.03660	-0.87631
0.03670	-0.86074
0.03680	-0.84433
0.03690	-0.82708
0.03700	-0.80902
0.03710	-0.79016
0.03720	-0.77051
0.03730	-0.75011
0.03740	-0.72897
0.03750	-0.70711
0.03760	-0.68455
0.03770	-0.66131
0.03780	-0.63742
0.03790	-0.61291
0.03800	-0.58779
0.03810	-0.56208
0.03820	-0.53583
0.03830	-0.50904
0.03840	-0.48175
0.03850	-0.45399
0.03860	-0.42578
0.03870	-0.39715
0.03880	-0.36812
0.03890	-0.33874
0.03900	-0.30902
0.03910	-0.27899
0.03920	-0.24869
0.03930	-0.21814
0.03940	-0.18738
0.03950	-0.15643
0.03960	-0.12533
0.03970	-0.09411
0.03980	-0.06279
0.03990	-0.03141
0.04000	0.00000
0.04010	0.03141
0.04020	0.06279
0.04030	0.09411
0.04040	0.12533
0.04050	0.15643
0.04060	0.18738
0.04070	0.21814
0.04080	0.24869
0.04090	0.27899
0.04100	0.30902
0.04110	0.33874
0.04120	0.36812
0.04130	0.39715
0.04140	0.42578
0.04150	0.45399
0.04160	0.48175
0.04170	0.50904
0.04180	0.53583
0.04190	0.56208
0.04200	0.58779
0.04210	0.61291
0.04220	0.63742
0.04230	0.66131
0.04240	0.68455
0.04250	0.70711
0.04260	0.72897
0.04270	0.75011
0.04280	0.77051
0.04290	0.79016
0.04300	0.80902
0.04310	0.82708
0.04320	0.84433
0.04330	0.86074
0.04340	0.87631
0.04350	0.89101
0.04360	0.90483
0.04370	0.91775
0.04380	0.92978
0.04390	0.94088
0.04400	0.95106
0.04410	0.96029
0.04420	0.96858
0.04430	0.97592
0.04440	0.98229
0.04450	0.98769
0.04460	0.99211
0.04470	0.99556
0.04480	0.99803
0.04490	0.99951
0.04500	1.00000
0.04510	0.99951
0.04520	0.99803
0.04530	0.99556
0.04540	0.99211
0.04550	0.98769
0.04560	0.98229
0.04570	0.97592
0.04580	0.96858
0.04590	0.96029
0.04600	0.95106
0.04610	0.94088
0.04620	0.92978
0.04630	0.91775
0.04640	0.90483
0.04650	0.89101
0.04660	0.87631
0.04670	0.86074
0.04680	0.84433
0.04690	0.82708
0.04700	0.80902
0.04710	0.79016
0.04720	0.77051
0.04730	0.75011
0.04740	0.72897
0.04750	0.70711
0.04760	0.68455
0.04770	0.66131
0.04780	0.63742
0.04790	0.61291
0.04800	0.58779
0.04810	0.56208
0.04820	0.53583
0.04830	0.50904
0.04840	0.48175
0.04850	0.45399
0.04860	0.42578
0.04870	0.39715
0.04880	0.36812
0.04890	0.33874
0.04900	0.30902
0.04910	0.27899
0.04920	0.24869
0.04930	0.21814
0.04940	0.18738
0.04950	0.15643
0.04960	0.12533
0.04970	0.09411
0.04980	0.06279
0.04990	0.03141
0.05000	-0.00000
0.05010	-0.03141
0.05020	-0.06279
0.05030	-0.09411
0.05040	-0.12533
0.05050	-0.15643
0.05060	-0.18738
0.05070	-0.21814
0.05080	-0.24869
0.05090	-0.27899
0.05100	-0.30902
0.05110	-0.33874
0.05120	-0.36812
0.05130	-0.39715
0.05140	-0.42578
0.05150	-0.45399
0.05160	-0.48175
0.05170	-0.50904
0.05180	-0.53583
0.05190	-0.56208
0.05200	-0.58779
0.05210	-0.61291
0.05220	-0.63742
0.05230	-0.66131
0.05240	-0.68455
0.05250	-0.70711
0.05260	-0.72897
0.05270	-0.75011
0.05280	-0.77051
0.05290	-0.79016
0.05300	-0.80902
0.05310	-0.82708
0.05320	-0.84433
0.05330	-0.86074
0.05340	-0.87631
0.05350	-0.89101
0.05360	-0.90483
0.05370	-0.91775
0.05380	-0.92978
0.05390	-0.94088
0.05400	-0.95106
0.05410	-0.96029
0.05420	-0.96858
0.05430	-0.97592
0.05440	-0.98229
0.05450	-0.98769
0.05460	-0.99211
0.05470	-0.99556
0.05480	-0.99803
0.05490	-0.99951
0.05500	-1.00000
0.05510	-0.99951
0.05520	-0.99803
0.05530	-0.99556
0.05540	-0.99211
0.05550	-0.98769
0.05560	-0.98229
0.05570	-0.97592
0.05580	-0.96858
0.05590	-0.96029
0.05600	-0.95106
0.05610	-0.94088
0.05620	-0.92978
0.05630	-0.91775
0.05640	-0.90483
0.05650	-0.89101
0.05660	-0.87631
0.05670	-0.86074
0.05680	-0.84433
0.05690	-0.82708
0.05700	-0.80902
0.05710	-0.79016
0.05720	-0.77051
0.05730	-0.75011
0.05740	-0.72897
0.05750	-0.70711
0.05760	-0.68455
0.05770	-0.66131
0.05780	-0.63742
0.05790	-0.61291
0.05800	-0.58779
0.05810	-0.56208
0.05820	-0.53583
0.05830	-0.50904
0.05840	-0.48175
0.05850	-0.45399
0.05860	-0.42578
0.05870	-0.39715
0.05880	-0.36812
0.05890	-0.33874
0.05900	-0.30902
0.05910	-0.27899
0.05920	-0.24869
0.05930	-0.21814
0.05940	-0.18738
0.05950	-0.15643
0.05960	-0.12533
0.05970	-0.09411
0.05980	-0.06279
0.05990	-0.03141
0.06000	0.00000
0.06010	0.03141
0.06020	0.06279
0.06030	0.09411
0.06040	0.12533
0.06050	0.15643
0.06060	0.18738
0.06070	0.21814
0.06080	0.24869
0.06090	0.27899
0.06100	0.30902
0.06110	0.33874
0.06120	0.36812
0.06130	0.39715
0.06140	0.42578
0.06150	0.45399
0.06160	0.48175
0.06170	0.50904
0.06180	0.53583
0.06190	0.56208
0.06200	0.58779
0.06210	0.61291
0.06220	0.63742
0.06230	0.66131
0.06240	0.68455
0.06250	0.70711
0.06260	0.72897
0.06270	0.75011
0.06280	0.77051
0.06290	0.79016
0.06300	0.80902
0.06310	0.82708
0.06320	0.84433
0.06330	0.86074
0.06340	0.87631
0.06350	0.89101
0.06360	0.90483
0.06370	0.91775
0.06380	0.92978
0.06390	0.94088
0.06400	0.95106
0.06410	0.96029
0.06420	0.96858
0.06430	0.97592
0.06440	0.98229
0.06450	0.98769
0.06460	0.99211
0.06470	0.99556
0.06480	0.99803
0.06490	0.99951
0.06500	1.00000
0.06510	0.99951
0.06520	0.99803
0.06530	0.99556
0.06540	0.99211
0.06550	0.98769
0.06560	0.98229
0.06570	0.97592
0.06580	0.96858
0.06590	0.96029
0.06600	0.95106
0.06610	0.94088
0.06620	0.92978
0.06630	0.91775
0.06640	0.90483
0.06650	0.89101
0.06660	0.87631
0.06670	0.86074
0.06680	0.84433
0.06690	0.82708
0.06700	0.80902
0.06710	0.79016
0.06720	0.77051
0.06730	0.75011
0.06740	0.72897
0.06750	0.70711
0.06760	0.68455
0.06770	0.66131
0.06780	0.63742
0.06790	0.61291
0.06800	0.58779
0.06810	0.56208
0.06820	0.53583
0.06830	0.50904
0.06840	0.48175
0.06850	0.45399
0.06860	0.42578
0.06870	0.39715
0.06880	0.36812
0.06890	0.33874
0.06900	0.30902
0.06910	0.27899
0.06920	0.24869
0.06930	0.21814
0.06940	0.18738
0.06950	0.15643
0.06960	0.12533
0.06970	0.09411
0.06980	0.06279
0.06990	0.03141
0.07000	-0.00000
0.07010	-0.03141
0.07020	-0.06279
0.07030	-0.09411
0.07040	-0.12533
0.07050	-0.15643
0.07060	-0.18738
0.07070	-0.21814
0.07080	-0.24869
0.07090	-0.27899
0.07100	-0.30902
0.07110	-0.33874
0.07120	-0.36812
0.07130	-0.39715
0.07140	-0.42578
0.07150	-0.45399
0.07160	-0.48175
0.07170	-0.50904
0.07180	-0.53583
0.07190	-0.56208
0.07200	-0.58779
0.07210	-0.61291
0.07220	-0.63742
0.07230	-0.66131
0.07240	-0.68455
0.07250	-0.70711
0.07260	-0.72897
0.07270	-0.75011
0.07280	-0.77051
0.07290	-0.79016
0.07300	-0.80902
0.07310	-0.82708
0.07320	-0.84433
0.07330	-0.86074
0.07340	-0.87631
0.07350	-0.89101
0.07360	-0.90483
0.07370	-0.91775
0.07380	-0.92978
0.07390	-0.94088
0.07400	-0.95106
0.07410	-0.96029
0.07420	-0.96858
0.07430	-0.97592
0.07440	-0.98229
0.07450	-0.98769
0.07460	-0.99211
0.07470	-0.99556
0.07480	-0.99803
0.07490	-0.99951
0.07500	-1.00000
0.07510	-0.99951
0.07520	-0.99803
0.07530	-0.99556
0.07540	-0.99211
0.07550	-0.98769
0.07560	-0.98229
0.07570	-0.97592
0.07580	-0.96858
0.07590	-0.96029
0.07600	-0.95106
0.07610	-0.94088
0.07620	-0.92978
0.07630	-0.91775
0.07640	-0.90483
0.07650	-0.89101
0.07660	-0.87631
0.07670	-0.86074
0.07680	-0.84433
0.07690	-0.82708
0.07700	-0.80902
0.07710	-0.79016
0.07720	-0.77051
0.07730	-0.75011
0.07740	-0.72897
0.07750	-0.70711
0.07760	-0.68455
0.07770	-0.66131
0.07780	-0.63742
0.07790	-0.61291
0.07800	-0.58779
0.07810	-0.56208
0.07820	-0.53583
0.07830	-0.50904
0.07840	-0.48175
0.07850	-0.45399
0.07860	-0.42578
0.07870	-0.39715
0.07880	-0.36812
0.07890	-0.33874
0.07900	-0.30902
0.07910	-0.27899
0.07920	-0.24869
0.07930	-0.21814
0.07940	-0.18738
0.07950	-0.15643
0.07960	-0.12533
0.07970	-0.09411
0.07980	-0.06279
0.07990	-0.03141
0.08000	0.00000
0.08010	0.03141
0.08020	0.06279
0.08030	0.09411
0.08040	0.12533
0.08050	0.15643
0.08060	0.18738
0.08070	0.21814
0.08080	0.24869
0.08090	0.27899
0.08100	0.30902
0.08110	0.33874
0.08120	0.36812
0.08130	0.39715
0.08140	0.42578
0.08150	0.45399
0.08160	0.48175
0.08170	0.50904
0.08180	0.53583
0.08190	0.56208
0.08200	0.58779
0.08210	0.61291
0.08220	0.63742
0.08230	0.66131
0.08240	0.68455
0.08250	0.70711
0.08260	0.72897
0.08270	0.75011
0.08280	0.77051
0.08290	0.79016
0.08300	0.80902
0.08310	0.82708
0.08320	0.84433
0.08330	0.86074
0.08340	0.87631
0.08350	0.89101
0.08360	0.90483
0.08370	0.91775
0.08380	0.92978
0.08390	0.94088
0.08400	0.95106
0.08410	0.96029
0.08420	0.96858
0.08430	0.97592
0.08440	0.98229
0.08450	0.98769
0.08460	0.99211
0.08470	0.99556
0.08480	0.99803
0.08490	0.99951
0.08500	1.00000
0.08510	0.99951
0.08520	0.99803
0.08530	0.99556
0.08540	0.99211
0.08550	0.98769
0.08560	0.98229
0.08570	0.97592
0.08580	0.96858
0.08590	0.96029
0.08600	0.95106
0.08610	0.94088
0.08620	0.92978
0.08630	0.91775
0.08640	0.90483
0.08650	0.89101
0.08660	0.87631
0.08670	0.86074
0.08680	0.84433
0.08690	0.82708
0.08700	0.80902
0.08710	0.79016
0.08720	0.77051
0.08730	0.75011
0.08740	0.72897
0.08750	0.70711
0.08760	0.68455
0.08770	0.66131
0.08780	0.63742
0.08790	0.61291
0.08800	0.58779
0.08810	0.56208
0.08820	0.53583
0.08830	0.50904
0.08840	0.48175
0.08850	0.45399
0.08860	0.42578
0.08870	0.39715
0.08880	0.36812
0.08890	0.33874
0.08900	0.30902
0.08910	0.27899
0.08920	0.24869
0.08930	0.21814
0.08940	0.18738
0.08950	0.15643
0.08960	0.12533
0.08970	0.09411
0.08980	0.06279
0.08990	0.03141
0.09000	-0.00000
0.09010	-0.03141
0.09020	-0.06279
0.09030	-0.09411
0.09040	-0.12533
0.09050	-0.15643
0.09060	-0.18738
0.09070	-0.21814
0.09080	-0.24869
0.09090	-0.27899
0.09100	-0.30902
0.09110	-0.33874
0.09120	-0.36812
0.09130	-0.39715
0.09140	-0.42578
0.09150	-0.45399
0.09160	-0.48175
0.09170	-0.50904
0.09180	-0.53583
0.09190	-0.56208
0.09200	-0.58779
0.09210	-0.61291
0.09220	-0.63742
0.09230	-0.66131
0.09240	-0.68455
0.09250	-0.70711
0.09260	-0.72897
0.09270	-0.75011
0.09280	-0.77051
0.09290	-0.79016
0.09300	-0.80902
0.09310	-0.82708
0.09320	-0.84433
0.09330	-0.86074
0.09340	-0.87631
0.09350	-0.89101
0.09360	-0.90483
0.09370	-0.91775
0.09380	-0.92978
0.09390	-0.94088
0.09400	-0.95106
0.09410	-0.96029
0.09420	-0.96858
0.09430	-0.97592
0.09440	-0.98229
0.09450	-0.98769
0.09460	-0.99211
0.09470	-0.99556
0.09480	-0.99803
0.09490	-0.99951
0.09500	-1.00000
0.09510	-0.99951
0.09520	-0.99803
0.09530	-0.99556
0.09540	-0.99211
0.09550	-0.98769
0.09560	-0.98229
0.09570	-0.97592
0.09580	-0.96858
0.09590	-0.96029
0.09600	-0.95106
0.09610	-0.94088
0.09620	-0.92978
0.09630	-0.91775
0.09640	-0.90483
0.09650	-0.89101
0.09660	-0.87631
0.09670	-0.86074
0.09680	-0.84433
0.09690	-0.82708
0.09700	-0.80902
0.09710	-0.79016
0.09720	-0.77051
0.09730	-0.75011
0.09740	-0.72897
0.09750	-0.70711
0.09760	-0.68455
0.09770	-0.66131
0.09780	-0.63742
0.09790	-0.61291
0.09800	-0.58779
0.09810	-0.56208
0.09820	-0.53583
0.09830	-0.50904
0.09840	-0.48175
0.09850	-0.45399
0.09860	-0.42578
0.09870	-0.39715
0.09880	-0.36812
0.09890	-0.33874
0.09900	-0.30902
0.09910	-0.27899
0.09920	-0.24869
0.09930	-0.21814
0.09940	-0.18738
0.09950	-0.15643
0.09960	-0.12533
0.09970	-0.09411
0.09980	-0.06279
0.09990	-0.03141
0.10000	0.00000
0.10010	0.03141
0.10020	0.06279
0.10030	0.09411
0.10040	0.12533
0.10050	0.15643
0.10060	0.18738
0.10070	0.21814
0.10080	0.24869
0.10090	0.27899
0.10100	0.30902
0.10110	0.33874
0.10120	0.36812
0.10130	0.39715
0.10140	0.42578
0.10150	0.45399
0.10160	0.48175
0.10170	0.50904
0.10180	0.53583
0.10190	0.56208
0.10200	0.58779
0.10210	0.61291
0.10220	0.63742
0.10230	0.66131
0.10240	0.68455
0.10250	0.70711
0.10260	0.72897
0.10270	0.75011
0.10280	0.77051
0.10290	0.79016
0.10300	0.80902
0.10310	0.82708
0.10320	0.84433
0.10330	0.86074
0.10340	0.87631
0.10350	0.89101
0.10360	0.90483
0.10370	0.91775
0.10380	0.92978
0.10390	0.94088
0.10400	0.95106
0.10410	0.96029
0.10420	0.96858
0.10430	0.97592
0.10440	0.98229
0.10450	0.98769
0.10460	0.99211
0.10470	0.99556
0.10480	0.99803
0.10490	0.99951
0.10500	1.00000
0.10510	0.99951
0.10520	0.99803
0.10530	0.99556
0.10540	0.99211
0.10550	0.98769
0.10560	0.98229
0.10570	0.97592
0.10580	0.96858
0.10590	0.96029
0.10600	0.95106
0.10610	0.94088
0.10620	0.92978
0.10630	0.91775
0.10640	0.90483
0.10650	0.89101
0.10660	0.87631
0.10670	0.86074
0.10680	0.84433
0.10690	0.82708
0.10700	0.80902
0.10710	0.79016
0.10720	0.77051
0.10730	0.75011
0.10740	0.72897
0.10750	0.70711
0.10760	0.68455
0.10770	0.66131
0.10780	0.63742
0.10790	0.61291
0.10800	0.58779
0.10810	0.56208
0.10820	0.53583
0.10830	0.50904
0.10840	0.48175
0.10850	0.45399
0.10860	0.42578
0.10870	0.39715
0.10880	0.36812
0.10890	0.33874
0.10900	0.30902
0.10910	0.27899
0.10920	0.24869
0.10930	0.21814
0.10940	0.18738
0.10950	0.15643
0.10960	0.12533
0.10970	0.09411
0.10980	0.06279
0.10990	0.03141
0.11000	-0.00000
0.11010	-0.03141
0.11020	-0.06279
0.11030	-0.09411
0.11040	-0.12533
0.11050	-0.15643
0.11060	-0.18738
0.11070	-0.21814
0.11080	-0.24869
0.11090	-0.27899
0.11100	-0.30902
0.11110	-0.33874
0.11120	-0.36812
0.11130	-0.39715
0.11140	-0.42578
0.11150	-0.45399
0.11160	-0.48175
0.11170	-0.50904
0.11180	-0.53583
0.11190	-0.56208
0.11200	-0.58779
0.11210	-0.61291
0.11220	-0.63742
0.11230	-0.66131
0.11240	-0.68455
0.11250	-0.70711
0.11260	-0.72897
0.11270	-0.75011
0.11280	-0.77051
0.11290	-0.79016
0.11300	-0.80902
0.11310	-0.82708
0.11320	-0.84433
0.11330	-0.86074
0.11340	-0.87631
0.11350	-0.89101
0.11360	-0.90483
0.11370	-0.91775
0.11380	-0.92978
0.11390	-0.94088
0.11400	-0.95106
0.11410	-0.96029
0.11420	-0.96858
0.11430	-0.97592
0.11440	-0.98229
0.11450	-0.98769
0.11460	-0.99211
0.11470	-0.99556
0.11480	-0.99803
0.11490	-0.99951
0.11500	-1.00000
0.11510	-0.99951
0.11520	-0.99803
0.11530	-0.99556
0.11540	-0.99211
0.11550	-0.98769
0.11560	-0.98229
0.11570	-0.97592
0.11580	-0.96858
0.11590	-0.96029
0.11600	-0.95106
0.11610	-0.94088
0.11620	-0.92978
0.11630	-0.91775
0.11640	-0.90483
0.11650	-0.89101
0.11660	-0.87631
0.11670	-0.86074
0.11680	-0.84433
0.11690	-0.82708
0.11700	-0.80902
0.11710	-0.79016
0.11720	-0.77051
0.11730	-0.75011
0.11740	-0.72897
0.11750	-0.70711
0.11760	-0.68455
0.11770	-0.66131
0.11780	-0.63742
0.11790	-0.61291
0.11800	-0.58779
0.11810	-0.56208
0.11820	-0.53583
0.11830	-0.50904
0.11840	-0.48175
0.11850	-0.45399
0.11860	-0.42578
0.11870	-0.39715
0.11880	-0.36812
0.11890	-0.33874
0.11900	-0.30902
0.11910	-0.27899
0.11920	-0.24869
0.11930	-0.21814
0.11940	-0.18738
0.11950	-0.15643
0.11960	-0.12533
0.11970	-0.09411
0.11980	-0.06279
0.11990	-0.03141
0.12000	0.00000
0.12010	0.03141
0.12020	0.06279
0.12030	0.09411
0.12040	0.12533
0.12050	0.15643
0.12060	0.18738
0.12070	0.21814
0.12080	0.24869
0.12090	0.27899
0.12100	0.30902
0.12110	0.33874
0.12120	0.36812
0.12130	0.39715
0.12140	0.42578
0.12150	0.45399
0.12160	0.48175
0.12170	0.50904
0.12180	0.53583
0.12190	0.56208
0.12200	0.58779
0.12210	0.61291
0.12220	0.63742
0.12230	0.66131
0.12240	0.68455
0.12250	0.70711
0.12260	0.72897
0.12270	0.75011
0.12280	0.77051
0.12290	0.79016
0.12300	0.80902
0.12310	0.82708
0.12320	0.84433
0.12330	0.86074
0.12340	0.87631
0.12350	0.89101
0.12360	0.90483
0.12370	0.91775
0.12380	0.92978
0.12390	0.94088
0.12400	0.95106
0.12410	0.96029
0.12420	0.96858
0.12430	0.97592
0.12440	0.98229
0.12450	0.98769
0.12460	0.99211
0.12470	0.99556
0.12480	0.99803
0.12490	0.99951
0.12500	1.00000
0.12510	0.99951
0.12520	0.99803
0.12530	0.99556
0.12540	0.99211
0.12550	0.98769
0.12560	0.98229
0.12570	0.97592
0.12580	0.96858
0.12590	0.96029
0.12600	0.95106
0.12610	0.94088
0.12620	0.92978
0.12630	0.91775
0.12640	0.90483
0.12650	0.89101
0.12660	0.87631
0.12670	0.86074
0.12680	0.84433
0.12690	0.82708
0.12700	0.80902
0.12710	0.79016
0.12720	0.77051
0.12730	0.75011
0.12740	0.72897
0.12750	0.70711
0.12760	0.68455
0.12770	0.66131
0.12780	0.63742
0.12790	0.61291
0.12800	0.58779
0.12810	0.56208
0.12820	0.53583
0.12830	0.50904
0.12840	0.48175
0.12850	0.45399
0.12860	0.42578
0.12870	0.39715
0.12880	0.36812
0.12890	0.33874
0.12900	0.30902
0.12910	0.27899
0.12920	0.24869
0.12930	0.21814
0.12940	0.18738
0.12950	0.15643
0.12960	0.12533
0.12970	0.09411
0.12980	0.06279
0.12990	0.03141
0.13000	-0.00000
0.13010	-0.03141
0.13020	-0.06279
0.13030	-0.09411
0.13040	-0.12533
0.13050	-0.15643
0.13060	-0.18738
0.13070	-0.21814
0.13080	-0.24869
0.13090	-0.27899
0.13100	-0.30902
0.13110	-0.33874
0.13120	-0.36812
0.13130	-0.39715
0.13140	-0.42578
0.13150	-0.45399
0.13160	-0.48175
0.13170	-0.50904
0.13180	-0.53583
0.13190	-0.56208
0.13200	-0.58779
0.13210	-0.61291
0.13220	-0.63742
0.13230	-0.66131
0.13240	-0.68455
0.13250	-0.70711
0.13260	-0.72897
0.13270	-0.75011
0.13280	-0.77051
0.13290	-0.79016
0.13300	-0.80902
0.13310	-0.82708
0.13320	-0.84433
0.13330	-0.86074
0.13340	-0.87631
0.13350	-0.89101
